doc_id,ref,sent_index,sentence_text,canonical_duty_id
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.5,8,"Deploys into permissive, hostile, denied, or politically and/or diplomatically sensitive environments, and forward operating locations to participate in the full spectrum of military operations to include air expeditionary force, force projection, counterinsurgency (COIN), counter narcotic (CN), counterterrorism (CT), irregular warfare (IW), foreign internal defense (FID), unconventional warfare (UW), security force assistance (SFA), humanitarian assistance, noncombatant evacuation operations (NEO) and operational preparation of the environment (OPE) as a part of supporting or supported force to enable full spectrum personnel recovery and global access.",dddfea56f2e254b1145b411192d5b7c235fd62ed
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.6,9,Performs tactical mission planning and preparation.,78e1eb71873f819d1f57af21eff418b5c93ec2a1
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.6,10,"Understand special operations tactics, techniques, and procedures (TTP).",fbe40e17b0efd36d16408fdff0ee7a4761485f19
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.7,11,"Plans, organizes, directs, and conducts SERE preparation activities.",3e647dac0f8a491cc952d852141114843b15e4b0
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.7,12,"Designs and develops curriculum, functional structure, and procedures for SERE courses and programs.",af1ad7dbd8358ca990a8988143db45cca95b4ea0
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.7,13,"Determines training schedules according to course control documents, directives, policies, and instructional principles.",d49699b99ed6dd017eab5c207717d945e26c7257
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.7,14,"Conducts classroom, laboratory, and operational Training.",01bc550423c0b3bdad7de644e4074b188fae9064
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.7,15,"Uses lecture, demonstration and performance, guided discussion, case study, and time and circumstance instructional methodology.",d52f037d72a9930eeb65134b0c49d4170fed5669
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.7,16,Conducts training under conditions closely approximating actual SERE episodes.,58ffedf66d4cb398930ff4ac3f1e27122bf7695f
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.8,17,"Develops and implements SERE joint tactics, techniques, and procedures (JTTOP).",78b80797e6d345bab1ab6a30217ae1e24f6035a7
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.8,18,"Assists in developing theater PR infrastructure, CONOPS and recommends changes.",d769e4c502657666423f7551e9095e0d8e1d3d0f
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.9,19,"Instructs and performs static line, military free fall, and emergency parachuting techniques in support of premeditated jump programs, formal jump training, and SERE Initial and Refresher Training.",9fd928dc94c26fd3f67f515da761c8720f3a2437
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.9,20,Performs parachutist duties in support of approved DoD exercises.,5fbb5491c5d64d27501cc7b3eaace9f6d530ced5
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.9,21,"SERE Specialists are designated the AF subject matter experts for aircrew parachute egress in an operational environment, at home station or deployed.",c3da10bd558b8f59d9f2cf52b0b398bce8bfd97d
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.10,22,Conducts Developmental Testing and Evaluation (D&TE) and Operational Testing and Evaluation (O&TE) on Guardian Angel and SERE/Aircrew equipment.,68ba5092b16d9765893d4a8ad00a2212d6d25c9e
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.11,23,Coordinates SERE activities to support PR related exercises.,658984c48c31c4931e1f0f859b4929aa45b111d3
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.11,24,"Performs observer and controller duties for high-risk-of-isolation personnel to ensure safety of participants, appropriate learning outcomes, and documents lessons learned.",c0ed1b50bb8a64a7dcb02314ac79cdb83c6aeb1f
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.12,25,Inspects and evaluates SERE training and PR operational support programs.,801512b96e99c74845f2713ada0f0110ecd2786b
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.12,26,"Determines readiness and efficacy of equipment, supplies, and training aids.",8dab0cc4ddbc5ea9c5aa9aa38b7bbad64e515cad
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.12,27,"Ensures standardization and compliance with policies, directives, course control documents, RM procedures, operational guidance, and instructional methodology.",5ca5e9b0c9c306649ec3cd242595f98fb4a40845
survival-evasion-resistance-escape-sere-specialist-6c8d041f65,2.13,28,"Performs and supervise self-contained underwater breathing apparatus (SCUBA) and water operations in support of SERE initial & refresher.
103 DAFECD, 30 Apr 25",0a37188252929da035acf930269e8cd99fe52620
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.1,0,Plans and prepares for mission.,58c25101ff0c995fd9b3bf11fd1558baf233367a
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.1,1,"Reviews mission tasking, intelligence, and weather information.",6e44cf48349c7d7e401f8e91c844c2f0624bd5e5
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.1,2,"Supervises mission planning, equipment configuration, and crew briefing.",7bbc593d64a7ecb2603aa30fdd564cfb96123a3f
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.1,3,"Ensures ground station and aircraft are preflighted, inspected, loaded, and equipped for mission.",93a878568d7b9189a46690cb0f6d5fdc8e862b19
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.2,4,Operates aircraft and commands crew.,77ac812a479faac211cf0c8ccb56f8027c5f84c6
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.2,5,Operates aircraft controls and equipment.,81b1a64d6c3ecd41886ce52dbfd4efb9b67b5e92
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.2,6,"Performs, supervises, or directs navigation, Intelligence, Surveillance, and Reconnaissance (ISR), and weapons employment operations.",867d2c5e0b11b14d79bc1232a434bfa9013136ce
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.3,7,Conducts or supervises training of crewmembers.,d0ac73af646fa3dc3e4665fd38580575be98d3b0
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.3,8,Ensures operational readiness of crew by conducting or supervising mission specific Training.,287544c0aa4454e5849449c4585c1a00b27ffada
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.3,9,"Develops and reviews instructional methods and procedures used in Initial Qualification Training (IQT), Upgrade Training (UGT), and Continuation Training (CT).",b100af65dda886ddf3fa08027ceeaa23398790c7
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.3,10,Reviews training status and recommends remedial Training.,f9f08c49812313db7d750817d5a2ebf66567a569
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.3,11,"Evaluates aircrew academic, simulation, and in-flight performances.",8437dc97a90c491a8b51f5b5d2c83beabc1ab621
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.3,12,Reviews trend analysis of flight evaluations to identify training deficiencies.,198eb5a5c8b9fa0a6c24cce55a611fdc4b84f33e
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.3,13,Supervises subordinates during the performance of their duties.,b464c47357cacbabc70ef7646cbcaf3213f63c98
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.3,14,"Reviews training status and arranges additional, remedial, and continuation Training.",6c439741c0b634c228b6f2344f13c4a308b87c41
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.3,15,Conducts periodic inspections of aircrew operations and unit activities.,64aab3c87f80b249df73e41f67cb5aacebd8784f
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.4,16,"Develops plans and policies, monitors operations, and advises commanders.",54966f35f91de32d555acad208510dce5c9e050f
remotely-piloted-aircraft-rpa-pilot-d9908974ff,2.4,17,Plans and organizes apprentice/journeyman/craftsman activities Assists commanders and performs staff functions related to this specialty.,628f0f722ccb94753c1a9688a981fcd28dabade9
weather-70c89b5f1b,2.1,0,"Collect, analyze, and integrate atmospheric and space environmental information into military decision-making processes.",cb29e548110edc2e077eea9e8d5d8c6f4fd9b84b
weather-70c89b5f1b,2.2,1,"Observe, record, and transmit surface, upper air, and space environment observations.",278f7bcd742dc80b524a34a5da2cee24ae9aaf19
weather-70c89b5f1b,2.3,2,"Operate atmospheric and space-sensing instruments and computer workstations to interrogate data from weather radars, meteorological satellites, and products provided by military, national, and international weather agencies.",c7952e6c497c8cdaccd4f1509f241fee89f1fc83
weather-70c89b5f1b,2.4,3,Use a detailed understanding of the atmosphere and space environment to translate raw data into decision-quality environmental information.,cedbfe2b9ac1bfafe633d4dee3687247956e5013
weather-70c89b5f1b,2.5,4,"Issue advisories, watches, and warnings to alert users of dangerous, inclement, or operationally significant terrestrial and space weather events.",c70185857558f8f7fde0dbe97567a56f9afa0175
weather-70c89b5f1b,2.6,5,"Understand war fighter tactics, techniques, and procedures to maximize air, space, cyberspace combat power.",8de47736ecf51f0891c4a2dbd61b02c983e364e5
weather-70c89b5f1b,2.6,6,"Utilizes weather tactics, techniques, and procedures to integrate weather information into the decision-making process at all levels to mitigate and exploit weather impact on operations.",8b3511c29daa2ce0362efd5aa33e44e5fe6b71b3
weather-70c89b5f1b,2.7,7,"Manage weather operations, ensure quality, and adapt resources to meet mission requirements.",24665bdec2305b87d2d628e8a0699f579f1f82b4
pararescue-323d661b1f,2.1,0,"Plans, coordinates, and conducts Personnel Recovery (PR).",0fcf1be4f488818c8e92a69307713412bdd8ee79
pararescue-323d661b1f,2.1,1,Recovers priority aerospace personnel and material.,ebd887faa5da0e40007ee548e6fbd2a82840cdba
pararescue-323d661b1f,2.1,2,"Provides assistance in and performs survival, evasion, resistance, and escape (SERE).",3aeab0e084350c74366909c669ebcee2a3c32b66
pararescue-323d661b1f,2.2,3,"Plans, coordinates, and conducts technical rescue.",395b1ca0ee7eecf0dc904bc6b3a54bd1d241ee7b
pararescue-323d661b1f,2.2,4,"Employs specialized equipment and Knowledge, Skills, and Abilities (KSA) to access and recover personnel and/or equipment from avalanche, alpine, confined space/structural collapse, high angle, swift water, and underwater environments.",0232806aa74f5e1904893e5082e348491b9efa3f
pararescue-323d661b1f,2.3,5,"Plans, coordinates, and conducts emergency medical care.",baaac7440a96fff64db1065ee00f67cba39f22a1
pararescue-323d661b1f,2.3,6,"Employs specialized equipment and KSAs to assess, diagnose, treat, stabilize, and transport patients with minor to immediate life threating illnesses and/or injuries.",6d8ae43f199daad692bc56c290754a2821296031
pararescue-323d661b1f,2.4,7,"Plans, coordinates, and conducts support to the National Aeronautics and Space Administration (NASA) in recovery of aerospace personnel and materiel.",307feaf7d28c7020dc0468507477955e897f3b18
pararescue-323d661b1f,2.4,8,Guides recovery of priority NASA space materiel.,b927852695236d9dbbe2225a850dfb55fe14988d
pararescue-323d661b1f,2.5,9,Performs tactical mission planning and preparation.,78e1eb71873f819d1f57af21eff418b5c93ec2a1
pararescue-323d661b1f,2.5,10,"Understands special operations tactics, techniques, and procedures.",87fddae1a50d59a704eb65c0d898c0de1089f2af
pararescue-323d661b1f,2.5,11,Studies operational mission requirements.,53f7e8c57eefee8ae7d5566d3f6c63b9d92633db
pararescue-323d661b1f,2.5,12,"Rehearses mission plan, makes reconnaissance, conducts briefs, and loads and configures employment vehicles/aircraft.",412e4819c73c2bdf5b48dae1ffc3d5e5d969f02e
pararescue-323d661b1f,2.6,13,"Deploys into permissive, hostile, denied, or politically and/or diplomatically sensitive environments, and forward operating locations by land (mounted, special purpose vehicle or dismounted), sea (surface or subsurface naval vessel, small watercraft, self-contained underwater breathing apparatus [SCUBA], or surface swim) or air (parachute, airmobile, air-land) to participate in the full spectrum of military operations to include air expeditionary force, force projection, direct action (DA), counterinsurgency (COIN), counter narcotic (CN), counterterrorism (CT), countering weapons of mass destruction(CWMD), foreign internal defense (FID), unconventional warfare (UW), security force assistance, humanitarian assistance, hostage rescue and recovery, personnel recovery (PR), noncombatant evacuation operations (NEO) and advanced force operations (AFO).",b8cb2c406a1de68ecf368e29f1b91bd4d6ffaac8
pararescue-323d661b1f,2.6,14,"Provides ground-to-air interface, keeping aircraft and monitoring authorities apprised of the status and requirements of the patient and mission.",a6df75d318f025cbd3efdb6b52e6bb3c79f4b685
pararescue-323d661b1f,2.7,15,"Performs, supervises, and evaluates overt, low visibility, or clandestine movement, search, contact, and on-scene authentication in permissive, hostile, denied, or politically and/ or diplomatically land and water areas.",abb89e33f8f74bd689c1eef45003393c8d04c682
pararescue-323d661b1f,2.7,16,Conducts discrete surface-to-air and surface electronic and visual communications and signaling activities.,43019dc24fc1067eb2c621760a8f1b6102ee1093
pararescue-323d661b1f,2.7,17,"Maintains qualification on assigned primary, foreign, and crew served weaponry.",375bb73d4ffc21075c11797086bac332b8e354dd
pararescue-323d661b1f,2.7,18,Directs emergency close air support (ECAS).,317f47420dca6debac2e098483d6009a25c19139
pararescue-323d661b1f,2.7,19,Provides reception for resupply operations.,b513e4d1b3eb0ea9926f1e05a4c6a38091f45207
combat-control-f6728fb2c6,2.1,0,"Plans, organizes, supervises, and establishes ATC in the target area.",306d8ed6291f03f9122ca38ad24f6a100ecf5694
combat-control-f6728fb2c6,2.1,1,"Initiates, coordinates, and issues ATC clearances, holding instructions, and advisories to maintain aircraft separation and promote safe, orderly, and expeditious flow of traffic under visual and conventional approach control flight rules.",13ca46c4c1f3f0c14330471aa66aa94e0a446697
combat-control-f6728fb2c6,2.1,2,Operates and monitors portable and mobile communications equipment and terminal and tactical navigational aids required to control and support air traffic in forward areas.,f348ca3bdfe362ac4895fbe05470df161639106a
combat-control-f6728fb2c6,2.1,3,Evaluates and relays status of airfields and assault zones to inbound aircraft and higher headquarters.,f8674ad2c19345346d3490e5520b96770cd18057
combat-control-f6728fb2c6,2.1,4,"Provides limited weather observations, including surface and altitude wind data, temperature, and cloud heights.",ec70ee16888993dfe318cbb7937e720248d9c1ae
combat-control-f6728fb2c6,2.1,5,"Prepares and issues advisories to pilots, ATC and other agencies concerning weather, notice-to-airmen information, air traffic flow control measures, and wake turbulence.",97ffc8148f96a566e975707851dff69a84c1ccf7
combat-control-f6728fb2c6,2.1,6,Provides flight assistance and emergency service to air traffic.,e3f2e9a5bdad0d230bc21b4f308771fd37501f18
combat-control-f6728fb2c6,2.1,7,Records weather and ATC data.,becb4f223d25df5e7809da08405341ee02ca4ffd
combat-control-f6728fb2c6,2.1,8,Controls vehicular traffic on the airport movement area.,b6f74983d2d7c7fb3ccfa758d1c1c327279fe742
combat-control-f6728fb2c6,2.2,9,"Plans, coordinates, and conducts reconnaissance and surveillance of potential assault zones, targets, and areas of interest.",49681282be65382d4dec295f78de741b583238d9
combat-control-f6728fb2c6,2.2,10,"Operates advanced technologies, including ground-based sensors and unmanned aerial systems (UAS) to support reconnaissance and target identification.",34abc4a4c431731952657673f5e4c64171f42e93
combat-control-f6728fb2c6,2.2,11,"Surveys runways, assault zones (drop zones, landing zones, vertical lift / helicopter landing zones, forward area refueling points [FARP]) and other areas critical to aviation and records data for inclusion in mission plans.",c70c078ce4b596f3a80b4232002683c38db09015
combat-control-f6728fb2c6,2.2,12,Reports current battlefield information.,87c735bd03592649d84b80acf662a1b629393cc0
combat-control-f6728fb2c6,2.3,13,"Identifies, assesses, and marks assault zones with visual and electronic navigational aids for day and night air-land and airdrop operations.",f5277e8018645df923256de5adc5f68fbf973275
combat-control-f6728fb2c6,2.3,14,"Coordinates clearances, instructions, advisories, and air traffic movement with forward and rear area commanders.",5efdab6a2de1ee4a4e978e9e7900f7dc2ec9a53b
combat-control-f6728fb2c6,2.3,15,"Uses ground-to-air communications equipment in conjunction with visual and electronic systems to control and expedite the movement of en route, arriving, and departing air traffic.",9f6c2252532bddff7f7c636b0bf1903bf1e2a82b
combat-control-f6728fb2c6,2.3,16,Directs actions to handle aircraft emergencies or mishaps.,8367839c9c434c139f351e27c241e0f83896ce7d
combat-control-f6728fb2c6,2.3,17,Coordinates casualty and patient evacuation between aviation and medical personnel.,6141ef92e16e6d48c5a59d416d5c2f5a438a66e4
combat-control-f6728fb2c6,2.3,18,Provides airlift operations support that cannot be provided by combat communications groups or other agencies.,145b7a8fd0a35609c85948c505023dcdbccd39cc
combat-control-f6728fb2c6,2.3,19,"Operates global positioning systems (GPS) equipment for targeting, navigation, and for the location, assessment, and establishment of assault zones.",fae14d6b12a29b20be8893870cfe005b1c553c06
combat-control-f6728fb2c6,2.3,20,"Coordinates airfield ground support (crash/fire/rescue, sweep).",fc41dd83c499ff63c2cba935ae417e173d147ae0
combat-control-f6728fb2c6,2.4,21,Targets and controls fires.,08b160c18d1a907d89a1fd699253e3b774708b42
combat-control-f6728fb2c6,2.4,22,"Plans, coordinates, and conducts fires to accomplish supported commander objectives.",57ec49df55adbb1a37cdb11effe2e25419ff0604
combat-control-f6728fb2c6,2.4,23,Includes JTAC and supporting arms for surface elements and C3ISR in support of combined forces air component commander (CFACC) assets and/or combined forces Special Operations component commander (CFSOCC).,9227726a97bb8ff7e1534c26f836de16fe2f7135
combat-control-f6728fb2c6,2.4,24,Employs visual and electronic navigation and marking equipment to direct aviation assets to target.,324463c63e590dfb1b064e7c2a7277ebce8d1ecf
combat-control-f6728fb2c6,2.4,25,Issues weapons release clearance.,f2d2a96079adb307ad64f7d2a4363e1f23c38809
combat-control-f6728fb2c6,2.5,26,"Deploys into semi-and non-permissive forward areas and forward operating locations by land (mounted, special purpose vehicle or dismounted), sea (surface or subsurface naval vessel, small watercraft, self-contained underwater breathing apparatus [SCUBA], closed circuit, or surface swim) or air (parachute, airmobile, air-land) to participate in the full spectrum of military operations to include air expeditionary force (AEF), force projection, direct action (DA), counterterrorism (CT), counter-proliferation (CP), foreign internal defense (FID), humanitarian assistance (HA), special reconnaissance (SR), personnel recovery (PR), noncombatant evacuation operations (NEO), integrated survey program (ISP), counter narcotic (CN), operational preparation of the environment (OPE), advanced force operations (AFO) and fire support operations.",0935ac7ea0cf7daea641596dfdf3312b1165a508
combat-control-f6728fb2c6,2.5,27,Uses demolitions to remove obstacles affecting safe air traffic flow in the target area.,0ad948cb6f9966b6b37c36b758e39aa8aed6d7a4
combat-control-f6728fb2c6,2.5,28,Maintains qualification on primary assigned weapons.,30ab064c3c0cfe4b5c07a85aeb444d7e33f83f51
tactical-air-control-party-a1a5d2972d,2.1,0,"Plans, coordinates, and conducts forward edge targeting, kinetic and non kinetic strike, and close air support (CAS) missions as a Joint Terminal Attack Controller (JTAC) typically in direct ground combat.",e83f6ac68e7a076a90644b1684d047bc02d085f0
tactical-air-control-party-a1a5d2972d,2.1,1,"Controls and executes integrated strike missions to accomplish supported commander’s objectives, includes CAS and supporting arms for surface elements, command, control, communications, computers, intelligence, surveillance, and reconnaissance (C4ISR) in support of the Combined Forces Air Component Commander’s assets.",0a4daa16eabd2b6e09c236f335a2efc0316211d8
tactical-air-control-party-a1a5d2972d,2.1,2,"Employs visual, electronic, and marking equipment to direct aviation assets to target.",3547ad2136b2b517c11057181f674e0ee40b8070
tactical-air-control-party-a1a5d2972d,2.1,3,Gives final weapons release clearance.,75a1f26779976529c794becbb8a1baff4dd996fa
tactical-air-control-party-a1a5d2972d,2.2,4,"Communicates with aircraft, ground units and command & control (C2) using line-of-sight and beyond line-of-sight radios.",4f9701904cce2bbd82d45423b63f36fc870de37f
tactical-air-control-party-a1a5d2972d,2.2,5,"Operates dismounted/vehicle mounted navigation and digital communications systems in day/night, secure, and anti-jam environments.",d5a3eccd0d0eea5c0e59cf32073bbf665ba6973f
tactical-air-control-party-a1a5d2972d,2.2,6,"Operates precision, navigation, and timing equipment.",5a7ea4cb915c81699136a13d89078825331fda5c
tactical-air-control-party-a1a5d2972d,2.2,7,"Operates laser target designators, target acquisition equipment, full motion video, and thermal/short wave infrared devices.",4936052a3397dcc482633ee6d98fd1072f94dab5
tactical-air-control-party-a1a5d2972d,2.2,8,Maintains qualification on assigned primary and crew served weapons.,25b36c6a98eca5d51567e2dc63fadd363bcef85f
tactical-air-control-party-a1a5d2972d,2.2,9,Maintains familiarization with allied partner nation weapons.,6a0f344573b5a0679eeb8986ea1dada9051dc2f2
tactical-air-control-party-a1a5d2972d,2.2,10,Operates computer equipment on Air Force and joint service C2 networks.,9d3ce781d1ec68e1a616e1e06c224dc8e3a410d5
tactical-air-control-party-a1a5d2972d,2.3,11,Performs tactical mission planning and mission preparation.,2a42de79f5b63cc4266c26f47f0bec8d13b2b13d
tactical-air-control-party-a1a5d2972d,2.3,12,"Comprehends and employs precision strike tactics, techniques, and procedures.",410416ebbb3fd2b09afdaa5d0089787e0ec9f30c
tactical-air-control-party-a1a5d2972d,2.3,13,Develops joint fires support plans in the course of the targeting cycle integrating lethal and nonlethal effects during deliberate and dynamic targeting.,722951bad9284808a630af618d2b3fb3ac25202c
tactical-air-control-party-a1a5d2972d,2.3,14,"Participates in target product development, weaponeering, and collateral damage estimation.",7c076e597a4cddb7b5f0b0e593b0d59b925cbed9
tactical-air-control-party-a1a5d2972d,2.3,15,"Provides assessment of munitions effectiveness, battle damage, and provides reattack recommendations.",93ae430f7fab4b994861fc29d1049ba8f007b656
tactical-air-control-party-a1a5d2972d,2.3,16,"Advises joint, multinational, and special operations ground force commanders on the integration and application of air, space, and cyber power assets to meet the supported Commander’s scheme of fire and maneuver.",fb3d8c4410c13d5e0510d9a447ea291bd2e05258
tactical-air-control-party-a1a5d2972d,2.3,17,"Plans, requests, coordinates, and integrates preplanned and immediate air support requests.",4d375ae912f1318347962201f7e518ac31e76eb6
tactical-air-control-party-a1a5d2972d,2.3,18,Integrates combat airspace for the employment of precision strike assets operating within land component assigned airspace.,00cc973f829e6f1b2da131d7b3efadc84e259f25
tactical-air-control-party-a1a5d2972d,2.3,19,Advises and educates ground commanders on all aspects of precision strike integration with ground combat forces scheme of fire and maneuver.,4e989b10712fcf7f2e991d51a849c4cdd05b6b72
tactical-air-control-party-a1a5d2972d,2.4,20,"Deploys into permissive, hostile, denied, and/or politically and/or diplomatically sensitive environments, and infiltrates forward operating locations by land (mounted, special purpose vehicle or dismounted), or air (parachute, airmobile, air-land) to participate in the full spectrum of military operations to include air expeditionary force, force projection, direct action (DA), counterinsurgency (COIN), counter narcotic (CN), counterterrorism (CT), countering weapons of mass destruction (CWMD), foreign internal defense (FID), unconventional warfare (UW), security force assistance, humanitarian assistance, noncombatant evacuation operations (NEO), multi-domain operations (MDO), advanced force operations (AFO) and Joint All Domain Command and Control (JADC2) integrators.",20162a91293277387c90c5707763a5fa424c6c45
tactical-air-control-party-a1a5d2972d,2.4,21,"Able to extract map data including latitude/longitude, geographic coordinate systems, and tactical map symbols.",1fc5a9d0d2a739949ede9ad8aa5113fd131d279d
tactical-air-control-party-a1a5d2972d,2.4,22,Uses global positioning systems in secure and non-secure modes.,eb4438d2eaaebd63d40e70d7a824ee59c43e85af
tactical-air-control-party-a1a5d2972d,2.4,23,"Performs react to contact, break contact, ambushes, indirect fire, and various movement techniques and small unit tactics; constructs deliberate fighting positions; and prepares deployed sites.",44afdcfd68dbef4aedd2c28f7073d4e586d7ab2c
tactical-air-control-party-a1a5d2972d,2.4,24,Provides self-aid and buddy care / combat casualty care; conducts one and two-person carries; creates medical evacuation (MEDEVAC) and Casualty Evacuation Requests; establishes communications with MEDEVAC platforms; establishes helicopter landing zone; provides marking and security.,ba8978a2c6c09e886a147399e2abc79af1e81bf0
tactical-air-control-party-a1a5d2972d,2.4,25,Performs personnel equipment accountability.,f16ff1c3cec1667aad933e3385aec91c34966368
tactical-air-control-party-a1a5d2972d,2.5,26,Operates vehicles during tactical/non-tactical day and night operations.,9f7f1c4d55e7391d58b68656e0709f4e13e9fd63
tactical-air-control-party-a1a5d2972d,2.5,27,"While vehicle mounted, reacts to direct and indirect fires, and improvised explosives.",a6a68659684fbcc97982e63b8bad495218a749e0
tactical-air-control-party-a1a5d2972d,2.5,28,"While vehicle mounted, operates crew served weapons.",fd808e8ed9e256ce7af8b88b24dec9e49d87e1e9
tactical-air-control-party-a1a5d2972d,2.5,29,"Performs defensive driving actions, evacuates injured personnel from vehicles, and performs egress and roll-over conditions.",975e77640a3320d711c8ecbf13650030f884ef99
special-reconnaissance-52555c3f30,2.1,0,"Plans, coordinates, conducts, and manages collection, verification, and transmission of time-sensitive, multi-domain reconnaissance and surveillance with focus on lethal and non-lethal air-to-ground integration of airpower.",812ad53ba1e36558fc3fa2a615afc38e31e88b4c
special-reconnaissance-52555c3f30,2.1,1,"Reconnoiters and surveils activities of actual or potential enemies and enemy assets, routes, potential assault zones, targets, objectives, areas of interest, potential cache sites, recovery corridors, and infrastructure.",4f30ad19fa8dd83a48258f85f14e40e8197dccac
special-reconnaissance-52555c3f30,2.2,2,"Plans, coordinates, and conducts Operational Preparation of the Environment (OPE) activities to develop knowledge of the environment, establish, develop, or verify human and physical infrastructure, and enable reception, staging, and onward movement, and integration (RSOI) of forces.",34f14d6fd073e6d4740da1b83fa34ab2ef07cdb5
special-reconnaissance-52555c3f30,2.3,3,"Plans, organizes, supervises, and conducts reconnaissance, technical, and physical surveillance, and mission rehearsals for target development and near-term DA.",f50f64869d1789886da965164f9f2c96fdf09067
special-reconnaissance-52555c3f30,2.3,4,Refines location of identified targets and performs organic long-range precision engagement and target interdiction with focus on suppression of enemy air defenses.,863b8a0f456d619536e5778104dafe1b80dc8d78
special-reconnaissance-52555c3f30,2.4,5,"Utilizes organic sources, and advanced technologies -including indigenous sources, sensing equipment, tactical (man-packable) cyber operations (CO) equipment, electronic warfare/attack equipment (EW/EA), and small unmanned aerial systems (SUAS).",50c612d7cf11e3e8ef896d81b5ea2e6c2eefb2d6
special-reconnaissance-52555c3f30,2.4,6,Reports current information relevant to the operating environment.,958f38db5d2e552b486f095483b1f1c711d5cf5d
special-reconnaissance-52555c3f30,2.5,7,"Performs collection of identity attributes and physical materials, and their processing and exploitation to support identification, -characterization, and tracking of threat actors and networks with focus on countering anti-access/area denial (A2/AD) threats.",a03b28440c36fa08705dd3f9117621c73f55505e
special-reconnaissance-52555c3f30,2.5,8,"SR identity activities enable Joint Force Commanders’ ability to protect personnel and property, identify threats, and identify personnel who are authorized access to critical infrastructure, key assets, and cultural properties.",316bfa5b7e568b1490498f58d35aea6ef680e38e
special-reconnaissance-52555c3f30,2.6,9,"Plans, coordinates, and conducts environmental reconnaissance (ER).",963da41f406b5eb19e7661ae74b1ced0bcce3099
special-reconnaissance-52555c3f30,2.6,10,"Observes, reports, and provides limited prediction of environmental factors related to surface weather, mountain/avalanche zones, littoral zones, riverine zones, and terrain traffic-ability.",daf4fef0566831627e524ab167b42c4c01fb94e9
special-reconnaissance-52555c3f30,2.6,11,"Organizes, establishes, and maintains weather reporting networks using all variety of sensors, and through training/equipping host-nation, partner-force, resistance-force, and other indigenous personnel.",a86ffc653075b8522e7696662faf24dc8bdf71f9
special-reconnaissance-52555c3f30,2.6,12,"Integrates ER with R&S, PE, and SUAS functionality to maximize collection.",d6a1cf1f27971cfa1b6e15a16b5b03c4f1f25dc0
special-reconnaissance-52555c3f30,2.7,13,Performs tactical mission planning and preparation.,78e1eb71873f819d1f57af21eff418b5c93ec2a1
special-reconnaissance-52555c3f30,2.7,14,"Understands special operations tactics, techniques, and procedures.",87fddae1a50d59a704eb65c0d898c0de1089f2af
special-reconnaissance-52555c3f30,2.8,15,"Deploys into permissive, hostile, denied, or politically and/or diplomatically sensitive environments, and forward operating locations by land (mounted, special purpose vehicle or dismounted), sea (surface or subsurface naval vessel, small watercraft, self-contained underwater breathing apparatus [SCUBA], closed-circuit underwater breathing apparatus [CCUBA], or surface swim) or air (parachute, airmobile, air-land) to participate in the full spectrum of military operations to include air expeditionary force, force projection, DA, countering weapons of mass destruction (CWMD), counterterrorism (CT), unconventional warfare (UW), foreign internal defense (FID), security force assistance (SFA), hostage rescue and recovery (HR), counterinsurgency (COIN), humanitarian assistance and disaster relief, counter narcotic (CN), personnel recovery (PR), noncombatant evacuation operations (NEO), operational and intelligence preparation of the environment (OPE, IPE), and fire support operations. .",9b0202a2caed44a5a4ff27957130442444f139c3
